date,time,voltage,capacity
2022-01-11,06:11:27.497697,3591.25,2.246078
2022-01-11,06:12:27.559640,3590.0,2.230454
2022-01-11,06:13:27.621622,3590.0,2.230454
2022-01-11,06:14:27.665762,3590.0,2.210924
2022-01-11,06:15:27.727702,3590.0,2.210924
2022-01-11,06:16:27.789646,3588.75,2.210924
2022-01-11,06:17:27.851599,3588.75,2.1953
2022-01-11,06:18:27.913550,3587.5,2.1953
2022-01-11,06:19:27.975572,3587.5,2.1953
2022-01-11,06:20:28.037513,3587.5,2.179676
2022-01-11,06:21:28.099449,3587.5,2.179676
2022-01-11,06:22:28.161388,3586.25,2.179676
2022-01-11,06:23:28.188949,3586.25,2.179676
2022-01-11,06:24:28.250897,3585.0,2.164052
2022-01-11,06:25:28.312839,3585.0,2.164052
2022-01-11,06:26:28.335762,3585.0,2.144522
2022-01-11,06:27:28.397696,3585.0,2.144522
2022-01-11,06:28:28.415761,3585.0,2.144522
2022-01-11,06:29:28.477718,3583.75,2.144522
2022-01-11,06:30:28.539715,3582.5,2.128898
2022-01-11,06:31:28.601684,3582.5,2.128898
2022-01-11,06:32:28.655794,3582.5,2.128898
2022-01-11,06:33:28.717739,3582.5,2.113274
2022-01-11,06:34:28.779703,3582.5,2.113274
2022-01-11,06:35:28.841645,3581.25,2.113274
2022-01-11,06:36:28.895754,3581.25,2.09765
2022-01-11,06:37:28.957710,3580.0,2.09765
2022-01-11,06:38:28.993449,3580.0,2.09765
2022-01-11,06:39:29.055426,3580.0,2.07812
2022-01-11,06:40:29.117386,3580.0,2.07812
2022-01-11,06:41:29.179339,3580.0,2.07812
2022-01-11,06:42:29.241302,3578.75,2.07812
2022-01-11,06:43:29.295750,3578.75,2.062496
2022-01-11,06:44:29.355748,3577.5,2.062496
2022-01-11,06:45:29.385749,3577.5,2.062496
2022-01-11,06:46:29.447589,3577.5,2.046872
2022-01-11,06:47:29.455682,3576.25,2.046872
2022-01-11,06:48:29.517480,3575.0,2.046872
2022-01-11,06:49:29.579374,3573.75,2.031248
2022-01-11,06:50:29.641356,3572.5,2.031248
2022-01-11,06:51:29.703315,3572.5,2.031248
2022-01-11,06:52:29.765245,3570.0,2.011718
2022-01-11,06:53:29.827198,3572.5,2.011718
2022-01-11,06:54:29.889140,3572.5,2.011718
2022-01-11,06:55:29.935757,3570.0,2.011718
2022-01-11,06:56:29.985577,3567.5,1.9960300000000002
2022-01-11,06:57:30.047581,3570.0,1.9960300000000002
2022-01-11,06:58:30.109525,3570.0,1.9960300000000002
2022-01-11,06:59:30.171465,3570.0,1.9804059999999999
2022-01-11,07:00:30.233397,3570.0,1.9804059999999999
2022-01-11,07:01:30.295333,3565.0,1.9804059999999999
2022-01-11,07:02:30.357281,3568.75,1.9804059999999999
2022-01-11,07:03:30.415757,3567.5,1.964782
2022-01-11,07:04:30.477711,3570.0,1.964782
2022-01-11,07:05:30.539634,3570.0,1.964782
2022-01-11,07:06:30.601562,3570.0,1.945252
2022-01-11,07:07:30.663500,3570.0,1.945252
2022-01-11,07:08:30.725471,3570.0,1.945252
2022-01-11,07:09:30.787395,3568.75,1.945252
2022-01-11,07:10:30.849339,3568.75,1.9296280000000001
2022-01-11,07:11:30.895754,3567.5,1.9296280000000001
2022-01-11,07:12:30.957695,3567.5,1.9296280000000001
2022-01-11,07:13:30.975803,3567.5,1.914004
2022-01-11,07:14:31.037755,3567.5,1.914004
2022-01-11,07:15:31.099702,3567.5,1.914004
2022-01-11,07:16:31.161633,3566.25,1.914004
2022-01-11,07:17:31.223569,3566.25,1.89838
2022-01-11,07:18:31.285546,3566.25,1.89838
2022-01-11,07:19:31.347486,3565.0,1.89838
2022-01-11,07:20:31.389753,3565.0,1.87885
2022-01-11,07:21:31.451700,3565.0,1.87885
2022-01-11,07:22:31.513656,3565.0,1.87885
2022-01-11,07:23:31.575641,3563.75,1.87885
2022-01-11,07:24:31.637584,3563.75,1.863226
2022-01-11,07:25:31.699541,3562.5,1.863226
2022-01-11,07:26:31.761482,3562.5,1.863226
2022-01-11,07:27:31.810790,3562.5,1.8476020000000002
2022-01-11,07:28:31.872727,3562.5,1.8476020000000002
2022-01-11,07:29:31.934682,3562.5,1.8476020000000002
2022-01-11,07:30:31.996620,3562.5,1.8476020000000002
2022-01-11,07:31:32.058569,3561.25,1.8319779999999999
2022-01-11,07:32:32.120525,3560.0,1.8319779999999999
2022-01-11,07:33:32.182470,3560.0,1.8319779999999999
2022-01-11,07:34:32.244426,3560.0,1.812448
2022-01-11,07:35:32.306382,3560.0,1.812448
2022-01-11,07:36:32.368328,3560.0,1.812448
2022-01-11,07:37:32.430261,3560.0,1.812448
2022-01-11,07:38:32.492191,3558.75,1.796824
2022-01-11,07:39:32.554169,3558.75,1.796824
2022-01-11,07:40:32.616117,3557.5,1.796824
2022-01-11,07:41:32.678064,3557.5,1.7812000000000001
2022-01-11,07:42:32.740012,3557.5,1.7812000000000001
2022-01-11,07:43:32.801954,3557.5,1.7812000000000001
2022-01-11,07:44:32.815754,3557.5,1.7812000000000001
2022-01-11,07:45:32.877682,3556.25,1.765576
2022-01-11,07:46:32.939612,3556.25,1.765576
2022-01-11,07:47:32.975775,3555.0,1.765576
2022-01-11,07:48:33.037706,3555.0,1.765576
2022-01-11,07:49:33.099645,3555.0,1.746046
2022-01-11,07:50:33.161587,3555.0,1.746046
2022-01-11,07:51:33.223538,3555.0,1.746046
2022-01-11,07:52:33.285520,3553.75,1.730422
2022-01-11,07:53:33.347458,3553.75,1.730422
2022-01-11,07:54:33.409410,3552.5,1.730422
2022-01-11,07:55:33.417234,3552.5,1.730422
2022-01-11,07:56:33.479196,3552.5,1.714798
2022-01-11,07:57:33.541144,3552.5,1.714798
2022-01-11,07:58:33.603085,3552.5,1.714798
2022-01-11,07:59:33.615753,3551.25,1.714798
2022-01-11,08:00:33.677705,3551.25,1.6991740000000002
2022-01-11,08:01:33.739650,3550.0,1.6991740000000002
2022-01-11,08:02:33.801603,3550.0,1.6991740000000002
2022-01-11,08:03:33.855746,3550.0,1.6796440000000001
2022-01-11,08:04:33.917688,3550.0,1.6796440000000001
2022-01-11,08:05:33.979629,3550.0,1.6796440000000001
2022-01-11,08:06:34.041573,3550.0,1.6796440000000001
2022-01-11,08:07:34.095751,3548.75,1.66402
2022-01-11,08:08:34.157698,3548.75,1.66402
2022-01-11,08:09:34.219647,3547.5,1.66402
2022-01-11,08:10:34.281794,3547.5,1.648396
2022-01-11,08:11:34.335756,3547.5,1.648396
2022-01-11,08:12:34.397643,3547.5,1.648396
2022-01-11,08:13:34.459486,3547.5,1.648396
2022-01-11,08:14:34.521395,3546.25,1.6327720000000001
2022-01-11,08:15:34.575757,3546.25,1.6327720000000001
2022-01-11,08:16:34.637711,3545.0,1.6327720000000001
2022-01-11,08:17:34.699654,3545.0,1.613242
2022-01-11,08:18:34.761607,3542.5,1.613242
2022-01-11,08:19:34.815763,3542.5,1.613242
2022-01-11,08:20:34.877711,3542.5,1.613242
2022-01-11,08:21:34.886058,3541.25,1.597618
2022-01-11,08:22:34.895764,3536.25,1.597618
2022-01-11,08:23:34.925770,3537.5,1.597618
2022-01-11,08:24:34.975780,3541.25,1.581994
2022-01-11,08:25:35.037732,3540.0,1.581994
2022-01-11,08:26:35.099677,3537.5,1.581994
2022-01-11,08:27:35.161640,3541.25,1.581994
2022-01-11,08:28:35.223572,3541.25,1.56637
2022-01-11,08:29:35.285568,3540.0,1.56637
2022-01-11,08:30:35.347507,3537.5,1.56637
2022-01-11,08:31:35.385765,3538.75,1.54684
2022-01-11,08:32:35.447705,3540.0,1.54684
2022-01-11,08:33:35.509656,3535.0,1.54684
2022-01-11,08:34:35.571593,3537.5,1.54684
2022-01-11,08:35:35.615773,3538.75,1.5312160000000001
2022-01-11,08:36:35.677720,3538.75,1.5312160000000001
2022-01-11,08:37:35.739684,3537.5,1.5312160000000001
2022-01-11,08:38:35.801631,3537.5,1.515592
2022-01-11,08:39:35.825748,3537.5,1.515592
2022-01-11,08:40:35.887697,3537.5,1.515592
2022-01-11,08:41:35.949644,3536.25,1.515592
2022-01-11,08:42:36.011583,3535.0,1.499968
2022-01-11,08:43:36.045761,3535.0,1.499968
2022-01-11,08:44:36.081907,3535.0,1.499968
2022-01-11,08:45:36.143858,3535.0,1.480438
2022-01-11,08:46:36.175767,3535.0,1.480438
2022-01-11,08:47:36.237704,3533.75,1.480438
2022-01-11,08:48:36.299648,3533.75,1.464814
2022-01-11,08:49:36.361604,3532.5,1.464814
2022-01-11,08:50:36.415759,3532.5,1.464814
2022-01-11,08:51:36.477714,3532.5,1.44919
2022-01-11,08:52:36.539654,3532.5,1.44919
2022-01-11,08:53:36.601604,3532.5,1.44919
2022-01-11,08:54:36.655759,3531.25,1.44919
2022-01-11,08:55:36.705758,3531.25,1.433566
2022-01-11,08:56:36.767709,3530.0,1.433566
2022-01-11,08:57:36.829643,3530.0,1.433566
2022-01-11,08:58:36.891578,3530.0,1.414036
2022-01-11,08:59:36.953517,3530.0,1.414036
2022-01-11,09:00:36.975782,3530.0,1.414036
2022-01-11,09:01:37.037734,3528.75,1.398412
2022-01-11,09:02:37.099762,3528.75,1.398412
2022-01-11,09:03:37.161709,3527.5,1.398412
2022-01-11,09:04:37.223656,3527.5,1.398412
2022-01-11,09:05:37.285646,3527.5,1.3827880000000001
2022-01-11,09:06:37.347602,3527.5,1.3827880000000001
2022-01-11,09:07:37.409565,3526.25,1.3827880000000001
2022-01-11,09:08:37.471532,3526.25,1.367164
2022-01-11,09:09:37.510717,3525.0,1.367164
2022-01-11,09:10:37.572670,3525.0,1.367164
2022-01-11,09:11:37.634625,3525.0,1.347634
2022-01-11,09:12:37.696582,3525.0,1.347634
2022-01-11,09:13:37.729316,3523.75,1.347634
2022-01-11,09:14:37.791256,3523.75,1.33201
2022-01-11,09:15:37.853212,3522.5,1.33201
2022-01-11,09:16:37.855755,3522.5,1.33201
2022-01-11,09:17:37.917693,3522.5,1.316386
2022-01-11,09:18:37.979631,3522.5,1.316386
2022-01-11,09:19:38.041594,3521.25,1.316386
2022-01-11,09:20:38.095751,3521.25,1.300762
2022-01-11,09:21:38.157706,3520.0,1.300762
2022-01-11,09:22:38.165785,3520.0,1.300762
2022-01-11,09:23:38.227714,3520.0,1.2812320000000001
2022-01-11,09:24:38.289652,3520.0,1.2812320000000001
2022-01-11,09:25:38.351594,3518.75,1.2812320000000001
2022-01-11,09:26:38.413540,3518.75,1.265608
2022-01-11,09:27:38.475524,3517.5,1.265608
2022-01-11,09:28:38.537462,3517.5,1.265608
2022-01-11,09:29:38.599403,3517.5,1.249984
2022-01-11,09:30:38.645748,3517.5,1.249984
2022-01-11,09:31:38.707687,3516.25,1.249984
2022-01-11,09:32:38.769630,3516.25,1.2343600000000001
2022-01-11,09:33:38.831575,3515.0,1.2343600000000001
2022-01-11,09:34:38.885755,3515.0,1.2343600000000001
2022-01-11,09:35:38.945741,3515.0,1.21483
2022-01-11,09:36:39.005594,3515.0,1.21483
2022-01-11,09:37:39.065475,3513.75,1.21483
2022-01-11,09:38:39.127188,3510.0,1.199206
2022-01-11,09:39:39.159063,3512.5,1.199206
2022-01-11,09:40:39.220567,3512.5,1.199206
2022-01-11,09:41:39.282360,3512.5,1.183582
2022-01-11,09:42:39.344010,3510.0,1.183582
2022-01-11,09:43:39.375769,3505.0,1.183582
2022-01-11,09:44:39.391621,3503.75,1.167958
2022-01-11,09:45:39.415585,3501.25,1.167958
2022-01-11,09:46:39.477442,3510.0,1.167958
2022-01-11,09:47:39.539379,3505.0,1.148428
2022-01-11,09:48:39.601315,3502.5,1.148428
2022-01-11,09:49:39.662963,3498.75,1.148428
2022-01-11,09:50:39.724463,3496.25,1.132804
2022-01-11,09:51:39.785968,3497.5,1.132804
2022-01-11,09:52:39.847761,3506.25,1.11718
2022-01-11,09:53:39.909695,3501.25,1.11718
2022-01-11,09:54:39.935768,3500.0,1.11718
2022-01-11,09:55:39.997708,3495.0,1.101556
2022-01-11,09:56:40.031154,3500.0,1.101556
2022-01-11,09:57:40.093098,3495.0,1.082026
2022-01-11,09:58:40.155030,3503.75,1.082026
2022-01-11,09:59:40.216964,3503.75,1.082026
2022-01-11,10:00:40.243554,3500.0,1.066402
2022-01-11,10:01:40.302633,3500.0,1.066402
2022-01-11,10:02:40.364560,3495.0,1.050778
2022-01-11,10:03:40.426507,3502.5,1.050778
2022-01-11,10:04:40.488430,3501.25,1.050778
2022-01-11,10:05:40.550412,3500.0,1.035154
2022-01-11,10:06:40.612345,3500.0,1.035154
2022-01-11,10:07:40.674277,3500.0,1.035154
2022-01-11,10:08:40.736216,3498.75,1.015624
2022-01-11,10:09:40.795741,3497.5,1.015624
2022-01-11,10:10:40.857670,3497.5,1.0
2022-01-11,10:11:40.919600,3496.25,1.0
2022-01-11,10:12:40.975793,3496.25,0.9843120000000001
2022-01-11,10:13:41.037749,3495.0,0.9843120000000001
2022-01-11,10:14:41.099699,3495.0,0.968688
2022-01-11,10:15:41.161634,3493.75,0.968688
2022-01-11,10:16:41.223586,3493.75,0.9491580000000001
2022-01-11,10:17:41.285573,3492.5,0.9491580000000001
2022-01-11,10:18:41.347529,3492.5,0.9335340000000001
2022-01-11,10:19:41.409464,3492.5,0.9335340000000001
2022-01-11,10:20:41.455759,3491.25,0.91791
2022-01-11,10:21:41.495782,3491.25,0.91791
2022-01-11,10:22:41.557719,3490.0,0.91791
2022-01-11,10:23:41.619665,3490.0,0.902286
2022-01-11,10:24:41.681603,3490.0,0.902286
2022-01-11,10:25:41.715765,3488.75,0.8827560000000001
2022-01-11,10:26:41.777716,3488.75,0.8827560000000001
2022-01-11,10:27:41.839673,3487.5,0.867132
2022-01-11,10:28:41.855768,3487.5,0.867132
2022-01-11,10:29:41.917704,3487.5,0.867132
2022-01-11,10:30:41.979651,3486.25,0.851508
2022-01-11,10:31:42.015770,3485.0,0.851508
2022-01-11,10:32:42.077714,3485.0,0.8358840000000001
2022-01-11,10:33:42.139656,3485.0,0.8358840000000001
2022-01-11,10:34:42.201597,3483.75,0.816354
2022-01-11,10:35:42.255765,3483.75,0.816354
2022-01-11,10:36:42.317715,3482.5,0.80073
2022-01-11,10:37:42.379647,3482.5,0.80073
2022-01-11,10:38:42.441580,3481.25,0.80073
2022-01-11,10:39:42.503509,3481.25,0.7851060000000001
2022-01-11,10:40:42.565486,3480.0,0.7851060000000001
2022-01-11,10:41:42.627440,3480.0,0.769482
2022-01-11,10:42:42.689359,3480.0,0.769482
2022-01-11,10:43:42.695758,3478.75,0.7499520000000001
2022-01-11,10:44:42.735750,3477.5,0.7499520000000001
2022-01-11,10:45:42.797686,3477.5,0.734328
2022-01-11,10:46:42.859636,3477.5,0.734328
2022-01-11,10:47:42.921570,3476.25,0.718704
2022-01-11,10:48:42.975790,3475.0,0.718704
2022-01-11,10:49:43.037729,3475.0,0.70308
2022-01-11,10:50:43.099660,3475.0,0.70308
2022-01-11,10:51:43.161593,3473.75,0.68355
2022-01-11,10:52:43.215755,3472.5,0.68355
2022-01-11,10:53:43.277702,3472.5,0.667926
2022-01-11,10:54:43.339653,3472.5,0.667926
2022-01-11,10:55:43.401595,3471.25,0.652302
2022-01-11,10:56:43.455757,3470.0,0.652302
2022-01-11,10:57:43.517696,3470.0,0.6366780000000001
2022-01-11,10:58:43.579634,3468.75,0.6366780000000001
2022-01-11,10:59:43.641583,3467.5,0.617148
2022-01-11,11:00:43.695751,3467.5,0.617148
2022-01-11,11:01:43.757711,3467.5,0.6015240000000001
2022-01-11,11:02:43.819650,3466.25,0.6015240000000001
2022-01-11,11:03:43.881597,3465.0,0.5859
2022-01-11,11:04:43.935759,3465.0,0.5859
2022-01-11,11:05:43.997706,3463.75,0.570276
2022-01-11,11:06:44.059653,3462.5,0.5507460000000001
2022-01-11,11:07:44.123438,3462.5,0.5507460000000001
2022-01-11,11:08:44.175747,3462.5,0.535122
2022-01-11,11:09:44.237708,3461.25,0.535122
2022-01-11,11:10:44.295741,3460.0,0.519498
2022-01-11,11:11:44.355755,3460.0,0.519498
2022-01-11,11:12:44.415623,3458.75,0.503874
2022-01-11,11:13:44.477435,3457.5,0.484344
2022-01-11,11:14:44.539273,3456.25,0.484344
2022-01-11,11:15:44.601178,3455.0,0.46872
2022-01-11,11:16:44.655767,3452.5,0.46872
2022-01-11,11:17:44.717702,3453.75,0.453096
2022-01-11,11:18:44.779753,3451.25,0.437472
2022-01-11,11:19:44.841689,3450.0,0.437472
2022-01-11,11:20:44.895756,3448.75,0.41794200000000004
2022-01-11,11:21:44.957649,3447.5,0.402318
2022-01-11,11:22:44.975797,3447.5,0.402318
2022-01-11,11:23:45.037745,3446.25,0.38669400000000004
2022-01-11,11:24:45.055772,3446.25,0.37107
2022-01-11,11:25:45.117702,3443.75,0.37107
2022-01-11,11:26:45.179639,3445.0,0.35154
2022-01-11,11:27:45.241574,3440.0,0.335916
2022-01-11,11:28:45.255781,3445.0,0.335916
2022-01-11,11:29:45.317725,3440.0,0.320292
2022-01-11,11:30:45.379683,3443.75,0.304668
2022-01-11,11:31:45.441632,3441.25,0.304668
2022-01-11,11:32:45.503587,3442.5,0.285138
2022-01-11,11:33:45.565605,3441.25,0.26951400000000003
2022-01-11,11:34:45.627522,3440.0,0.25389
2022-01-11,11:35:45.689465,3440.0,0.25389
2022-01-11,11:36:45.735758,3437.5,0.238266
2022-01-11,11:37:45.797691,3437.5,0.218736
2022-01-11,11:38:45.859647,3436.25,0.218736
2022-01-11,11:39:45.921589,3435.0,0.20311200000000001
2022-01-11,11:40:45.983535,3435.0,0.18748800000000002
2022-01-11,11:41:46.045535,3433.75,0.17186400000000002
2022-01-11,11:42:46.107507,3432.5,0.17186400000000002
2022-01-11,11:43:46.118556,3431.25,0.152334
2022-01-11,11:44:46.180512,3430.0,0.13671
2022-01-11,11:45:46.242478,3430.0,0.13671
2022-01-11,11:46:46.304425,3428.75,0.132804
2022-01-11,11:47:46.366376,3427.5,0.132804
2022-01-11,11:48:46.415787,3426.25,0.132804
2022-01-11,11:49:46.477747,3425.0,0.132804
2022-01-11,11:50:46.539685,3425.0,0.128898
2022-01-11,11:51:46.601622,3423.75,0.128898
2022-01-11,11:52:46.663542,3422.5,0.128898
2022-01-11,11:53:46.725517,3421.25,0.128898
2022-01-11,11:54:46.787453,3420.0,0.128898
2022-01-11,11:55:46.849391,3420.0,0.124992
2022-01-11,11:56:46.911329,3417.5,0.124992
2022-01-11,11:57:46.973263,3417.5,0.124992
2022-01-11,11:58:46.975782,3416.25,0.124992
2022-01-11,11:59:47.037727,3415.0,0.124992
2022-01-11,12:00:47.099675,3413.75,0.121086
2022-01-11,12:01:47.161642,3412.5,0.121086
2022-01-11,12:02:47.223590,3411.25,0.121086
2022-01-11,12:03:47.285578,3410.0,0.121086
2022-01-11,12:04:47.347522,3408.75,0.11718
2022-01-11,12:05:47.409475,3407.5,0.11718
2022-01-11,12:06:47.471428,3406.25,0.11718
2022-01-11,12:07:47.533367,3405.0,0.11718
2022-01-11,12:08:47.595322,3405.0,0.11718
2022-01-11,12:09:47.657273,3403.75,0.113274
2022-01-11,12:10:47.719207,3402.5,0.113274
2022-01-11,12:11:47.781206,3400.0,0.113274
2022-01-11,12:12:47.805767,3400.0,0.113274
2022-01-11,12:13:47.867704,3397.5,0.109368
2022-01-11,12:14:47.929627,3397.5,0.109368
2022-01-11,12:15:47.935771,3396.25,0.109368
2022-01-11,12:16:47.997721,3395.0,0.109368
2022-01-11,12:17:48.059662,3393.75,0.105462
2022-01-11,12:18:48.121611,3392.5,0.105462
2022-01-11,12:19:48.175797,3391.25,0.105462
2022-01-11,12:20:48.237756,3390.0,0.105462
2022-01-11,12:21:48.299708,3388.75,0.10155600000000001
2022-01-11,12:22:48.361666,3387.5,0.10155600000000001
2022-01-11,12:23:48.415768,3386.25,0.10155600000000001
2022-01-11,12:24:48.477720,3385.0,0.10155600000000001
2022-01-11,12:25:48.539641,3383.75,0.09765
2022-01-11,12:26:48.601571,3382.5,0.09765
2022-01-11,12:27:48.655758,3381.25,0.09765
2022-01-11,12:28:48.717672,3380.0,0.09765
2022-01-11,12:29:48.779589,3378.75,0.09374400000000001
2022-01-11,12:30:48.841533,3377.5,0.09374400000000001
2022-01-11,12:31:48.895746,3376.25,0.09374400000000001
2022-01-11,12:32:48.957664,3375.0,0.09374400000000001
2022-01-11,12:33:48.984863,3373.75,0.089838
2022-01-11,12:34:49.027288,3372.5,0.089838
2022-01-11,12:35:49.089230,3370.0,0.089838
2022-01-11,12:36:49.151155,3370.0,0.089838
2022-01-11,12:37:49.175123,3367.5,0.08593200000000001
2022-01-11,12:38:49.237070,3367.5,0.08593200000000001
2022-01-11,12:39:49.295794,3365.0,0.08593200000000001
2022-01-11,12:40:49.357729,3363.75,0.08593200000000001
2022-01-11,12:41:49.375766,3362.5,0.082026
2022-01-11,12:42:49.437646,3361.25,0.082026
2022-01-11,12:43:49.495698,3360.0,0.082026
2022-01-11,12:44:49.535688,3357.5,0.07812000000000001
2022-01-11,12:45:49.597531,3357.5,0.07812000000000001
2022-01-11,12:46:49.659452,3355.0,0.07812000000000001
2022-01-11,12:47:49.721416,3352.5,0.07812000000000001
2022-01-11,12:48:49.775691,3351.25,0.074214
2022-01-11,12:49:49.837616,3347.5,0.074214
2022-01-11,12:50:49.899570,3345.0,0.074214
2022-01-11,12:51:49.961531,3343.75,0.07030800000000001
2022-01-11,12:52:50.015776,3340.0,0.07030800000000001
2022-01-11,12:53:50.077738,3340.0,0.066402
2022-01-11,12:54:50.139692,3337.5,0.066402
2022-01-11,12:55:50.201656,3335.0,0.066402
2022-01-11,12:56:50.255766,3333.75,0.062496
2022-01-11,12:57:50.317718,3326.25,0.062496
2022-01-11,12:58:50.379690,3325.0,0.05859
2022-01-11,12:59:50.441657,3327.5,0.05859
2022-01-11,13:00:50.495762,3322.5,0.054684
2022-01-11,13:01:50.557688,3317.5,0.054684
2022-01-11,13:02:50.619647,3315.0,0.050778000000000004
2022-01-11,13:03:50.655764,3315.0,0.050778000000000004
2022-01-11,13:04:50.693388,3312.5,0.046872000000000004
2022-01-11,13:05:50.755340,3308.75,0.042966000000000004
2022-01-11,13:06:50.817280,3305.0,0.042966000000000004
2022-01-11,13:07:50.851063,3300.0,0.039060000000000004
2022-01-11,13:08:50.912979,3295.0,0.035154000000000005
2022-01-11,13:09:50.974957,3290.0,0.031248
2022-01-11,13:10:51.036890,3285.0,0.027342
2022-01-11,13:11:51.098868,3280.0,0.027342
2022-01-11,13:12:51.160801,3272.5,0.019530000000000002
2022-01-11,13:13:51.222739,3266.25,0.015624
2022-01-11,13:14:51.245752,3257.5,0.011718000000000001
2022-01-11,13:15:51.307683,3250.0,0.007812
2022-01-11,13:16:51.369608,3241.25,0.0
2022-01-11,13:17:51.431542,3230.0,0.0
2022-01-11,13:18:51.455748,3218.75,0.0
2022-01-11,13:19:51.517673,3206.25,0.0
2022-01-11,13:20:51.579600,3192.5,0.0
2022-01-11,13:21:51.641528,3177.5,0.0
2022-01-11,13:22:51.695745,3161.25,0.0
2022-01-11,13:23:51.757672,3142.5,0.0
2022-01-11,13:24:51.819606,3120.0,0.0
2022-01-11,13:25:51.881536,3097.5,0.0
2022-01-11,13:26:51.935750,3072.5,0.0
2022-01-11,13:27:51.997675,3041.25,0.0
2022-01-11,13:28:52.059593,3007.5,0.0
2022-01-11,13:29:52.121534,2967.5,0.0
2022-01-11,13:30:52.175756,2922.5,0.0
2022-01-11,13:31:52.237664,2867.5,0.0
2022-01-11,13:32:52.296570,2803.75,0.0
2022-01-11,13:33:52.358494,2725.0,0.0
2022-01-11,13:34:52.415746,2625.0,0.0
